Entry	Gene names  (primary )	Gene names  (synonym )
A0A0A0MQY2	TAB3	
J3KT82	TLK2	
J3KQT6	SH2D5	
A0A494C0M3	WRN	
H7C1A5	HIBCH	
F2Z2X1	SCML4	
F8WA97	TUT1	
H0YA59	STOX2	
E9PPE9	ZBTB3	
H7C5R6	ARID4B	
J3KT19	USP10	
H3BQG6	RSPRY1	
J3QLG5	ENGASE	
E9PK20	TRMT9B	
H0YF88	NLRC5	
F8WBR6	M1AP	
H7C3B1	DNAAF5	
C9J9N5	SLC1A2	
C9JY47	HHLA1	
A0A0A0MTD3	DCT	
E9PMY4	IFRD1	
F8VR37	BEST3	
F5GXU9	BCKDHA	
H0Y624	ATP11A	
A0A2R8Y5Z2	SMARCB1	
J3QTI8	OLR1	
H0YC10	PABPC1	
I3L0W3	NPLOC4	
E7EMA9	PGGHG	
G3V5J9	FOS	
B1AQM9	CNST	
E9PJ10	LMO7	
F5H6D4	CDK8	
F6VD24	CIZ1	
A0A2R8Y743	RB1	
E5RIJ1	FNDC9	
H0YCQ1	CMTR1	
F5H8A8	FIS1	
E9PC84	TNC	
F8VWZ7	RAB5B	
E9PS73	CAPN5	
A0A0C4DGY8	ENOPH1	
H3BTV5	JPT2	
F8WF17	LGALSL	
H0YB27	PIK3R1	
V9GYF9	SMIM8	
E9PM78	DCUN1D5	
K7ES14	CELF5	
H7BZA3	NPAS2	
S4R3C2	NOLC1	
A0A0U1RRI0	PTPN11	
H3BS87	TCF25	
H7C5F5	DHX36	
E9PRA4	ILDR2	
C9J2Q8	MIS18BP1	
A0A2R8YFI9	CHD8	
V9GYQ3	AIP	
A0A0A0MRC1	KIRREL2	
H0Y6J0	NME4	
A0A0U1RQJ5	DOCK7	
H3BN79	DRC7	
A0A3B3IU00	COBL	
A0A1X7SBR9	ADAMTS19	
A0A1B0GUF4	EVI5	
H3BRR2	POLR2C	
A0A286YEV3	MAPK10	
A0A1B0GV16	CACNB4	
A0A087WVI5	TTC25	
A0A4W8ZV39	RBM44	
A0A1W2PRC7	ADGRV1	
A0A2R8Y4B9	RIPOR2	
A0A286YF11	MICU1	
A0A2R8Y2F0	COL4A3	
A0A1B0GUH7	PXYLP1	
A0A2R8Y6G5	EPB41	
A0A1W2PS92	MRPL9	
A0A2R8Y4Y9	RNASEH2B	
A0A1B0GUV6	SMARCA2	
A0A0G2JN45	KIR3DL2	
A0A0G2JPV4	LILRB4	
A0A140T929	LY6G5C	
A0A2R8Y5L1	SLC11A2	
A0A1W2PRA6	MICA	
A0A1W2PPD7	GLDC	
A0A1W2PSA8	PAX6	
A0A1W2PS19	PIGN	
A0A0G2JLS1	LRRC56	
A0A2R8Y804	CTNNB1	
A0A2R8YHA2	TSC2	
A0A0J9YVU5	IGHV2-70	
A0A3B3ISH1	SNU13	
A0A0J9YXE6	MED16	
A0A140T9R0	HLA-DMB	
A0A286YFC0	MAPK10	
A0A2R8YF74	SLC6A1	
A0A2R8Y3T0	COCH	
A0A499FJS7	IKBKB	
A0A1B0GTQ7	ASAH1	
A0A1W2PPX1	CCN6	
A0A0U1RQN5	CSNK1G1	
A0A3B3ITG4	GNAI1	
A0A3B3IRM3	MYT1L	
A0A3B3IUC8	UROS	
A0A286YET3		
A0A1W2PR25	PRF1	
A0A1W2PRP8	ST3GAL5	
A0A3B3ISH2	CACHD1	
A0A0G2JRT0	BTG3	
A0A286YF34	PHGDH	
A0A2R8YEZ3	ERCC8	
A0A0G2JQ39	KIR2DL4	
A0A2R8Y6S5		
A0A0U1RQY2	PRDM9	
A0A590UJ10	OBSCN	
A0A286YFC3	MAPK10	
A0A2R8Y5D7	CCDC88A	
A0A1B0GU63	C11orf53	
A0A1W2PS63	FOXP2	
A0A2R8Y5L2	ERCC3	
A0A2R8Y8C6	AUTS2	
A0A2R8Y4V0	ABCC8	
A0A0U1RR26	SMARCA2	
A0A0U1RQX6	PIGQ	
A0A1B0GVW3	GABRB3	
A0A1W2PPB5	BMPR2	
A0A140T9I5	MICA	
A0A2R8Y4L3	CCDC82	
A0A286YFA7	MAPK10	
A0A3B3IU24	HTRA1	
A0A2R8YE27	CNKSR2	
A0A3B3IU19	DLG4	
A0A3B3ISH0	HTR5A	
A0A499FIY8	MYADM	
A0A2R8Y670	TSC2	
A0A499FJE4	RIPOR3	
A0A1W2PNF7	ELP4	
A0A1B0GWH8	CLN3	
A0A1W2PRE1	GNAO1	
A0A1W2PPZ3	MAPK10	
A0A1B0GUE0	JAKMIP1	
A0A494C0N9		
A0A1W2PNM1	HADH	
A0A0G2JPP1	KRTAP4-8	
A0A1W2PQM3	GOSR2	
A0A0U1RQT6	DOCK7	
A0A1W2PPJ3	SCN1A	
A0A1W2PQ05	ELP4	
A0A286YFD0	MTHFR	
A0A1B0GVI3	KRT10	
A0A1B0GU27	RYR3	
B8ZZL8	HSPE1	
K7EME6	ZNF875	HKR1
E9PIP5	EEF1D	
A6PVH4	MIOX	
H0YIP7	ZDHHC17	
C9JMJ4	RCC1	
D6RA69	PACRGL	
K7RE56	KIR2DS3	LOC102725023
F8W696	APOA1	
Q3KPI9	PTPRD	
G3XAC6	RBM39	RNPC2
Q5W0J0	RAB18	
H3BQZ4	E4F1	
D6RF86	CDH6	
A0A0G2JIW2	TRIM26	
J3QKQ5	KPNB1	
C0MHM2	SGMS1	
B0R0U3	SMYD2	
C9JNZ9	ZNF746	
X6R8D5	LOC114841037	GUCA1A
E2J9M0	PTPN14	
A5JUZ3	GADD45A	
A0A0G2JS42	MUC4	
H7C2I4	ELAC2	
E5RJQ8	CDK16	
K9N163	IL15RA	il15ra
C9JJA7	AOAH	
Q8N9M3	ZNF135	
C9JLD7	TRIP12	
M0QX85	NOSIP	
Q8WY19	DSCAM	
B0QY84	MRTFA	MKL1
H0Y6V6	LMBR1	
E2QRK7	TJAP1	
B4DRC1	MTG2	
C9JJ08	BBS9	
F8WEM5	CBLL1	
E9PQY4	KCNC3	
F5H1M7	MDM2	
H0YHF8	PRKAG1	
D6RGZ6	VCAN	
F8WF54	EXT1	
A0A096LPB9	INTS3	
X6RAH8	HTN3	
F8VU34	CS	
A0A0G2JNH0	LILRB2	
Q96I63	YME1L1	
A8MXP9	MATR3	
G3V1B4	SERGEF	
A0A0C4DGC2	GDNF	
H3BTI7	DOK4	
Q5Y191	AURKC	
A0A0G2JI36	HLA-A	
B7Z369	SUSD4	
D9IPD9	ACVRL1	
A0A1B0GU15	PTPRD	
K7ESL1	TXNL4A	
A0A087X0E6	SKOR2	
H7BYP1	TRPM3	
M0R0A6	C19orf54	
A0A0G2JIC2	ABCF1	
I3L379	ABR	
E9PMU7	PUF60	
A0A0G2JM88	MCCC2	
A0A0A0MQW8	GPR161	
A0A0G2JS40	CEACAM21	
H3BU71	KLRC4-KLRK1	
Q8IWY7	TTBK2	
H3BN66	ADPGK	
Q5UCD8	KIR3DL1	
B7ZBN5	RUBCNL	
A0A0C4DGE6	ARHGAP27	
J3QLR6	FLII	
E5RGI6	LY6E	
I3NI42	NOMO3	
A0A494C0Z2		
A0A590UK12	IL10	
A0A0G2JPK4	SERPINA2	
A0A494C0J6	CHD1L	
A0A096LNI6	DGKD	
Q7Z4V1	ASB15	
D5G3K4	SEC14L1	
L7UQJ2	ATG5	
A0A286YFF0	OR3A2	
B4DQ77	ITGAL	
B9TWZ6	MED16	
E9PMA9	RNH1	
A0A5F9ZGZ2	DMAC2L	
Q8NCW4	KLK3	
A0A3B3ITR0	KCNK9	
C9JBG0	RAB34	
A0A3B3ITW8	MRM2	
H0Y2U4	ANKRD11	
E9PIQ3	BRD2	
F8WB91	RNF123	
A0A2R8YDV8	FANCB	
B4DR12	MGRN1	
E9PQZ1	EEF1D	
D6RDV0	TUSC3	
A0A087X1G4	NUDT13	
H0YLQ7	DNAJC17	
Q8IXW7	FMR1	
E5RFH7	FAM92A	
A0A024R214	CPEB1	
E2GH26	TCF7L2	
H0YLI7	AP3S2	
B3KR83	BUD23	
D6RA97	RNF212	
Q9HBN3	POLL	
A0A087WWR4	TADA2A	TADA2L
A0A087WUE9	SYMPK	
A0A2R8YFU2	CSNK2A1	
B4DP81	CEP76	
A8MVZ6	BICD1	
F5H2F3	NUMA1	
B1ANR0	PABPC4	
A0A286YEZ8	HNRNPR	
F2Z2L1	TM9SF4	
B7Z879	VPS11	
F2Z2C5	CRAT	
K7ELI7	TOP3A	
E9PMZ3	NEU3	
C9JLZ4	INO80D	
A0A1D8H0A6	COQ2	
Q8NDP7	LMBR1	DKFZp547F222
F5H0J7	CES5A	
A0A0A0MSL5	GPANK1	
E5RJX2	RPS20	
Q96A10	ERVK3-1	
C9J6Q0	UGP2	
A0A494C0Y4	MED19	
R4GNH2	FBXO2	
F8VXG8	C12orf73	
J3KNU0	B2M	
H3BQR5	MTMR10	
E7ERP6	NCK2	
M0QZL8	JOSD2	
H0YMZ5	GABPB1	
C9IZC5	SATB1	
A0A499FIM1	C1QTNF2	
B4DTX8	PHF11	
F5GXG4	PGAM5	
F6RGN5	SLC25A10	
A0A5F9UQ55	FBXW4	
M0R3F3	MED29	
F8WCL1	LMBR1	
M0R0W3		
A0A087WWQ0	ZFPM1	
C9J2B9	PNCK	
X6R6T9	FUOM	
J3QLS2	NF1	
C9JDI3	TNNC1	
C9K025	RPL35A	
H7C012	PLB1	
E5RFE5	ZFAND1	
G3V5X3	COCH	
H3BTZ4	ZNF821	
H0YMT5	ALDH1A2	
I3L2I4	CIC	
J3QRE2	SLC12A4	
D6R9C9	FAM114A1	
A0A0A6YYK5		
I3L4U9	NPLOC4	
H0Y8H5	GAK	
H3BQ11	ADGRG1	
C9JEC9	TBL1XR1	
H3BRM7	AP1G1	
C9J383	RNF13	
F5H5F2	NPIPB4	
E5RFV0	TSPAN18	
A0A2R8YEM5	ENO1	
K7EPL7	ANKS3	
H7C0L7	PASK	
A0A590UJR8	MYO7A	
J3QKQ0	CNDP2	
H0YMM1	ANXA2	
F8W1U1	LETMD1	
F6SKB8	NECAP2	
M0QY71	LIG1	
J3QKT4	PYCR1	
F5H189	LYRM4	
D6R9S0	DCTD	
A0A5F9ZI03	MYO6	
C9JFT4	MNX1	
K7EP97	PWWP3A	
Q5T0Y8	SMPDL3B	
H3BVH7	RAB27A	
A0A096LNY5	ADSL	
F8WAI8	ZBTB40	
F8WE39	ARPC4-TTLL3	
H7C1N7	SCLY	
F5H013	SNRPG	
A0A0G2JQK7	TUBGCP5	
E9PKH5	RELA	
C9J9M7	UPK1B	
G3V3J9	GNG2	
C9JKF2	SLC41A2	
H0YAI4	RCHY1	
A0A087WVN0	GPER1	
G3V4N1	LRFN5	
H7C1M0	FANCL	
A6NJ38	ARHGAP22	
A0A1W2PQP6	C1orf43	
E7ENL8	ARHGEF7	
B5MC85	RMDN2	
A0A0A0MRJ0	CDC42BPA	
F5H846	MMP17	
C9JBQ9	GPR85	
H0Y2S9	MPRIP	
C9J792	SF1	
G3V3N9	EML1	
H0Y684	OBSL1	
F8VNX0	HAL	
A0A1B0GUG5	ODF4	
H0Y7L6	SP3	
C9JSP6	CDC14A	
Q5SX90	GDI2	
H0Y715	CACNA2D1	
F8WF14	BCHE	
E5RK98	MRNIP	
F5H2Q2	RBP5	
C9JQV2	PHF11	
H0YNF7	KATNBL1	
F8W1S6	C12orf75	
H0YD03	RAB3IP	
C9J391	RNF181	
C9J8R4	DCUN1D1	
C9IZC7	ICA1	
F5H0U3	TMPRSS5	
A0A0A0MRZ3	FAM149A	
A0A087WXB4	ZNF800	
A0A087WXV5	PAX1	
E5RHW7	ATAD2	
Q5JRU4	CELA2B	
H7C347	PPM1N	
B8ZZ48	CHST10	
J3QL01	RPL38	
C9JYC1	WDCP	
H0YHB6	NPAS3	
V9GYS9	MMRN2	
H0YBT1	BAG4	
E5RJ52	AP3M2	
F8VW54	TSPAN31	
A0A0U1RR61	SLC35A2	
H0YEC4	ALKBH6	
A0A087X238	HPSE2	
F6S2S5	LASP1	
B9A018	USP39	
H3BUD1	CLEC18C	
E9PN16	HSPB2-C11orf52	
D6RID0	BRD8	
K7EK38	ZNF396	
B1AP46	EXOC6	
K7EQV4	MPPE1	
A0A1W2PRF9	PPOX	
S4R3C7	ALKBH6	
H0Y8K9	WDR19	
Q5VVW5	SLC2A8	
A0A0C4DGA7	ABLIM3	
H0Y9I6	IFT122	
K7EIZ7	ERC1	
D6RBA5	CPLX2	
H3BPK6	LTO1	
H0YG07	MLEC	
A0A1W2PR51	ADGRV1	
K7EPH6	TCF3	
A0A075B7G2	ZNF208	
A0A0C4DGI3	CS	
C9J4M8	DPP10	
M0R3F5	ZNF584	
F5H037	PPP1CA	
A0A0D9SFL8	MELK	
E7EWX8	MGLL	
C9JXC6	SEC61A1	
A0A3B3ISK4	SNU13	
J3QS83	EPB41L3	
A0A0J9YY58	ADAM9	
F8WAV0	SPATS2L	
F8W031		
E9PRR4	C1orf194	
A0A286YF86	OR5T2	
A0A2R8Y5P9	SHROOM3	
K7EPS6	HDGFL2	
S4R3Z3	DGAT2	
E9PD53	SMC4	
E7ES10	CAST	
A0A087WU81	ADH1C	
F5H107	CNTNAP4	
H7C1U5	KIAA0930	
B7WP74	CWC22	
H0YDG1	TNNI3K	
K7ER14	SEPTIN9	
C9JQT4	ACTL6B	
J3QLU6	IMPACT	
K7EIV1	DTNA	
C9JFQ5	RBM5	
H7C032	NDST2	
A0A2R8Y4T4	SMARCE1	
A0A087WTS8	HSPA4	
H0Y934	RSAD1	
J3QKZ7	MED1	
H7BXG1	CLEC16A	
V9GYC5	COMMD7	
H0YEM2	MS4A6A	
V9GZ09	COQ4	
E9PGD8	NVL	
M0R384		
F8VZV6	MON2	
I3L1P5	HGS	
C9JQJ4	SEPTIN2	
J3QTA5	INTU	
H3BMZ9	MPI	
I3L466	CREBBP	
A0A087WYZ4	CGA	
E9PMD4	SSRP1	
E9PKU7	GANAB	
A0A087WU07	MICOS10	
C9IYH5	GIGYF2	
H0Y7D7	ATF6B	
H0YI84	CHPT1	
E9PC22	BRCA1	
V9GYY5		
H7C194	CRAMP1	
R4GMU4	C1orf185	
H3BTJ3	FBXL19	
H0Y4T4	CEP170	
J3QL38	TRIM16	
F5GZQ9	P2RX4	
A0A0G2JQ25	LILRA6	
I3L1W5	SRRM2	
U3KQD2	GPR107	
H3BUA1		
H0Y904	ABCC10	
H3BT63	SPINK14	
D6RDM7	UBE2K	
A0A087X2D4	ALDH3B1	
C9IZU8	RPE	
G3V4S2	NDRG2	
H3BSJ2	FAM214A	
E7ET17	HSD17B4	
G3V4C8	CCDC85C	
H0YA65	LGI2	
K7EK27	MKNK2	
F5GXE4	ATE1	
S4R3K7	RBFOX2	
K7EPI3		
A0A0D9SG76	FMO2	
C9JQA7	HMG20B	
G3V2B6	RBM23	
H7C479	SEC22C	
F5H1W4	CPSF7	
M0R0F7	OCEL1	
I3L1E9	CNTROB	
A0A0C4DH16	BET1L	
K7EL66	MAPRE2	
A0A0C4DFQ6	NAT8L	
H7C0P7	CCNYL1	
A0A0C4DGS4	NCAM1	
A3QK37	CAPN8	
B1AKP8	MTOR	
F2Z314	PTH1R	
H7C1Y9	NBAS	
K7ENF5	TIMM29	
A0A0C4DGZ1	ZC3H8	
E9PLE9	NUCB2	
A0A0U1RR91	CARMIL1	
H7BZ06	PSD4	
C9J5V4	PCBP4	
E9PNE5	UNC93B1	
K7ENQ0	LGI4	
A0A0D9SFJ7	IL23R	
R4GN01	DMWD	
F5H3L6	NUMA1	
M0QX43	DHPS	
G3V2L7	XRCC3	
H0YED4	PUM1	
V9GY16	TTLL12	
H0YF36	NUP214	
H0YB11	DGLUCY	
M0R1I2	PLAUR	
Q5QPE1	SEC23B	
I3L0T3	ASPA	
Q5JXH9	FHL1	
A0A3F2YNX0	SEC16A	
F5H1R2	AMN1	
F8VRV3	SOCS2	
H0Y7Q3	DIP2C	
M0R1R8	NPAS1	
F5H4F1	RAD9A	
H0YLA4	SORD	
H3BTE7	MAP1LC3B	
A0A0M3HER0	CC2D2A	
A0A0G2JQF1		
A0A0A0MR45	CAST	
H0YCK9	SPO11	
F8VY02	ERP29	
F5H502	ATF7IP	
H0YEU3	FHAD1	
J3KTC7	NUP85	
H7C476	RBM45	
J3KRD3	ZNF286A	
F5GXS2	ACTN4	
C9JHX0	IP6K2	
I3L1V1	PLSCR3	
A0A0G2JNM2	LILRB1	
A0A0A0MT55	SARDH	
A0A0C4DGP9	ZNF568	
M0R2K8	LRRC8E	
C9JMI6	NR2C2	
E5RGW5	IKBKB	
A0A494BX66	CCDC57	
H0YBG5	SPDL1	
A0A075B6V6	TRDJ2	
A0A140T9K9	HLA-DMB	
A0A590UJ98	LRP8	
A0A0C4DGQ4	NLRP13	
H3BR02	OGFOD1	
H3BPJ2	ARL6IP1	
C9JWB9	KIF5C	
F5H5V4	PSMD9	
A0A0D9SEP2	EHMT1	
H3BR64	CDH5	
R4GN69	HSPH1	
V9GYD1	RASAL3	
Q5T4Y8	CNKSR3	
A0A590UK51	PLA2G6	
M0QY44	PSG1	
A0A140T8Z7	HLA-DPB1	
A0A140T944	HLA-DPA1	
H3BMU7	FAM219B	
M0R159	ZNF497	
F5GWX2	HEBP1	
A0A087WTY9	MRFAP1	
A0A140T9C8	HLA-F	
A0A140TA22	HLA-DOB	
M0R1A6	ZNF682	
C9JHD8	ELL3	
H3BNF6	MVP	
A0A087WU46	IKZF1	
A0A0C4DG66	COL28A1	
A0A590UJE4	ZNF827	
A0A0A0MRJ3	NAV1	
C9JIG4	P4HA2	
M0R1H6	RPS11	
H3BPG1	CDH5	
A0A0A0MR69	CCDC88C	
J3QSD7	CDK12	
Q5VVV5	SLC2A8	
A0A075B728	PECAM1	
A0A2R8YET0	DEPDC5	
G3V4T5	EIF2S1	
A0A087WUQ9	CPEB1	
E9PN63	FAM86B1	
A8MXX7	PPM1N	
H3BVG3	JMJD8	
A0A3F2YNX1		
J3KPH3	TASOR2	
G3V5D8	ADSS1	
A0A2R8Y687	RNASEH2B	
H0Y713	PPARGC1B	
A0A2R8Y7R2	HBB	
F6UB75		
H0YEN6	TM7SF2	
E9PJN2	SGK1	
A0A096LNT0	ADSL	
A0A2R8YEF8	DIAPH1	
H3BQT4	LMF1	
J3KSS1	PPP4R1	
H0Y4D2	ABCA13	
A0A087WWU4	FMR1	
J3KMY0	CDCA3	
S4R324	FRMD4A	
H0YLE3	PPP1R3E	
E9PS95	SLC25A22	
S4R3B1	ZNF559-ZNF177	
M0R1M0	DMKN	
E5RK26	HSF4	
H0YMH6	RFX7	
H0YDM7	MRVI1	
G3V3V5	PPP2R3C	
Q5SQT8	SAR1A	
H0YMY9	MOK	
G3V4G6	PRKCH	
M0R2I7	HNRNPM	
M0QXC8	IRF3	
J3KRH5	ACE	
M0R0L4		
K7ER42	RNF157	
E5RFZ1	NBL1	
E9PKT5	MS4A5	
H3BLU3	PRR14L	
A0A075B716	RPS17	
K7EQU1	ZNF177	
H7C1M2	SON	
K7EKD1	GFAP	
B5MEA4	ANKRD12	
E9PMS0	PITPNM1	
A2A3E4	PCDH15	
H7C598	DENND6A	
K7ES38	UBA2	
H3BSS9	PRMT7	
A0A3B3ITX9	WRB-SH3BGR	
H0Y512	APMAP	
F8WAV6	SRPK2	
F5H785	TRAPPC2	
A0A499FJL5	ACSL6	
F5H8K0	SLCO1B3	
H0YB58	TBC1D9B	
M0R2H3	PIH1D1	
D6RB55	APBB2	
A0A140T9H9	HLA-DQB1	
F6XPR0	MRNIP	
K7EP35		
E9PM77	CFAP300	
F8WD86	SLC5A9	
K7ELX3	TMEM147	
E9PMQ0	MYB	
M0R0N0	NDUFA7	
A0A0A0MQZ2	SYNGAP1	
J3QS35	NAT9	
J3KQD8	FAAP100	
F8WE86	TCN2	
F5GYM8	EPS8	
H7BY16	NCL	
E7ERS5	VRK2	
G3V280	NDRG2	
H3BQW4	ADGRG1	
Q5T3I8	BCAN	
E5RIS3	ZFAND1	
C9J486	UPP1	
I3L2V8	ZNF213	
D6RE04	PLRG1	
H7C2A8	PLOD3	
A0A590UJ01	ATR	
J3QRF5	NETO1	
E5RJN5	INTS10	
A0A0B4J2D7	BBOF1	
D6R944	DDX60	
I3L4T9	UTP4	
I3NI52	DHRS7C	
Q5LJA9	UCHL5	
E9PH68	BRCA1	
F5GY16	INPPL1	
H7C5A6	ITIH5	
H0YDL9	CD81	
F8WBF1	GIGYF2	
A0A087X0D2	ACIN1	
A0A590UJQ3	JAKMIP3	
B1AP03	TMEM51	
H3BTS0	ACSF3	
M0R1A3	EGLN2	
S4R422	ZNF559-ZNF177	
F8VNT6	DNAJC14	
F5GZF8	CHRM1	
B8ZZ50	EIF4E2	
C9J7J4	TAX1BP1	
E5RG20	SFTPC	
E0CX09	RFC1	
A0A075B7E7	RHEX	
C9JWZ0	COBLL1	
G3V3T3	ACIN1	
J3QQQ0	LIPG	
C9JRD9	EIF2B5	
I3L4A5	INPP5K	
H7C2P0	AUTS2	
H0Y793	MLH1	
B1AP13	CD55	
I3L2X1	MRPL20	
D6RCR3	CCDC110	
M0QYV0		
E9PJI2	PARP10	
Q5QPQ3	LYPLA2	
A0A2R8Y765	SMARCE1	
F5GY58	DAGLA	
H0YFY8	DDX11	
J3QL56	SCO1	
F6SSA2	PCP4	
E5RFJ6	CCNJL	
E9PL28	ZNF250	
B5MC31	FANCL	
C9IZF0	SPICE1	
H0YK34	CHRNA5	
F8VZX2	PCBP2	
A0A1W2PP08	IQCJ-SCHIP1	
C9JM58	MED15	
Q5SYV1	SARDH	
A0A5F9ZHX6	TNK2	
A0A3B3ITX3	GNAI1	
C9JJX8	CKMT1B	
K7ELH4	ICAM3	
C9JF40	LMLN	
C9JTY1	AGBL5	
H7C1N2	COBL	
E9PK80	SIRT3	
E5RH43	FAM114A2	
A0A2R8YFW8	SPAST	
M0R2J9	SPIB	
D6RF31	ANK3	
M0R0P8	MYO9B	
Q5JW53	DSN1	
D6RHY1	UGT3A2	
H3BVB7	RSRP1	
H0YL80	TPM1	
E5RJW8	RBM12B	
S4R3B5	SEC61B	
A0A1B0GW45	PLCB1	
B7ZBF6	CHEK2	
M0R193	BABAM1	
A0A0A0MS28	PLD3	
E9PPC9	EPB41L2	
H7C2X1	LIPH	
H0YAJ7	SH3TC1	
D6RA58	NSD1	
H0YIK6	SCYL2	
D6RHV1	MFSD10	
K7EJQ2	TNFRSF9	
A0A0J9YWM0	RAB11FIP3	
D6RC27	ELL2	
Q5JXV9	ZNF133	
J3QQN3	GPRC5C	
J3QKY0	TEX2	
H0Y3T9	ROS1	
I3L0U9	TBC1D16	
D6RJC2	CDC25C	
F8WES4	DOCK4	
C9J8Q1	NFU1	
H0YFM2	PDCD2	
A0A087WVG4	PHF1	
A0A0J9YXA4	DEAF1	
H0YIB4	SRSF9	
H7C3Z4	TNS1	
E9PMX2	PRSS23	
E5RGZ9	ENDOV	
K7EQY9	RFX2	
H0Y3I3	CABCOCO1	
J9JIH1	AGBL2	
J3KQQ7	VNN2	
G3V2L0	SLC7A7	
E9PNX9	LPXN	
A0A0U1RRH2	USP24	
J3QKV8	MTMR4	
H7C5B0	ALAS1	
A0A087WXA9	KIZ	
C9JTB1	C7orf31	
D3YTK1	BCL11B	
K7ESG1	TNPO2	
E9PAM4		
H0YBM5	TMPRSS4	
A0A5F9ZHH4	ATXN2	
H0YA62	CCNB1	
C9IZA4	NT5C3B	
H0Y9M7	PROM1	
F8VS53	SOCS2	
E9PLL9	DEUP1	
J3KNV4	ITGA7	
A0A0A0MT40	PLCL1	
E7ETM0	CSNK1A1	
F8W9I8	SLC26A6	
J3KRP7	PRKCZ	
D6R9Q2	ASB5	
E5RHR0	TULP2	
A0A1W2PRU5	OSBPL1A	
A0A087X1X5	CNN2	
J3KSV9	RECQL5	
H7C4M5	CLASP2	
A0A0D9SFU1	PNKP	
Q5VWJ6	INIP	
J3KPR9	SLC6A4	
H7C4L6	CLIP2	
E9PEW8	HBD	
C9J987	EIF4G1	
C9JVC4	IQCB1	
K7EKP0	ANKRD13B	
A0A0U1RR87	EP300	
B5MCN7	NCOA1	
H7C4Q8	GTF2IRD1	
F8VYH5	SLC25A3	
H0YK74	PAK6	
Q9NWF6	SPATA6L	
H7C301	TSEN2	
Q495G5	MMAA	
D6R9X0	SLC38A9	
E9PL00	CHORDC1	
A0A0G2JPC2	KIR3DL1	
B7Z3C4	DGCR2	
A0A286YF24	OR5AU1	
H0Y8L2	TPPP2	
V9GY82	APCDD1	
A2RRB5	IRX5	
H0YDR7	POLA2	
A0A087X0T3	MYH7B	
H0Y7I6	BRPF3	
H7C1E4	AP1S1	
C6EMZ7	OAS1	
I3L1R3	MYL4	
H0YAZ3	SORBS3	
X6R631	MRPL55	
M0R323	PAFAH1B3	
C9JMU6	PPP2R3B	
K7EJ35	SYNGR2	
G3XAK1	MST1	
F2Z2V4	ERCC3	
F8VV56	CD63	
Q6H2G3	KIR3DL1	
A0A087WT41	LILRA2	
D6R9R4	TTLL2	
A2RRC6	ZFHX2	
H7C123	RPL10	
D6RJF3	PANK4	
A0A0G2JP96	LILRA1	
F8VZP2	GLT8D2	
Q9HB66	MKKS	
H0YD49	WDR78	
A4Q9G9	PRDM7	PRDM7_V2
B5MCN0	ATL2	
A0A0G2JS85	SNTG2	
G5E9I4	BRMS1	
B0QYY6	RBFOX2	
A2ABC7	PRRT1	
H3BSR4	UBE2F-SCLY	UBE2F
J3QQQ2	FLII	
E7EMP8	SPOCK3	
B5MBY9	PEX13	
A0A126GWF9	OR11H1	
B4E1E4	EIF4E2	
A2AB93	ZBTB22	
A0A1W2PQS6	RPS10-NUDT3	
Q5T8R5	SLC16A1	
A0N4Z7	TRAJ10	Tcr-alpha
G3XAJ4	TXNDC9	
B4DP62	SLC25A1	
H7BZP5	LENG8	
A0A0G2JNT7	KANSL1	
A0A0J9YWY1	LLCFC1	C7orf34
A8K070	GPS1	
A8KAH6	HSPB2-C11orf52	HSPB2
A0A0G2JLV5	LILRA3	
D6RCT7	KIF15	
Q5QPK2	DPM1	
H3BRK5	NUBP2	
B7ZM65	PHRF1	
E9PQE8	TRAPPC4	
A2AB13	FLOT1	
A0A024RA52	PSMA2	
S4R3N6	MILR1	
F5H390	CORO1B	
D6REN4	UBE2J2	
Q30118	HLA-DRA	
A0A384DVK4	R3HCC1L	
G3V2G5	ZNF410	
Q05BZ3	KLF8	
M0R0A1	RPL37A	
A0A384N5Y3	MTHFD1	
A0A2R8YFG2	NMNAT3	
B4DSZ9	TTC3	
G3V2D7	CCDC85C	
E2QRJ6	POLR2J3	
A0A1B0GW10	MBD5	
D3DX46	MPP3	
M0QYT9	IRF3	
A0A2R8YDA8	TIMM8A	
H0YCU3	FOXR1	
Q29R68	MRTFA	MKL1
I3L4P8	HMOX2	
A0A0G2JQP8	KANSL1	
H0Y695	AMT	
Q08AS3	HLA-DQA1	
E9PCT7	PPP2R2B	
E7EQG8	MUC4	
G5E979	ATG4A	
M9MMK7	DNAH14	
F5H029	RIPOR2	
I3L3G8	PAM16	
B4DTR8	LIPG	
F2Z2D2	SNTG2	
J3QQZ3	THOC1	
H3BM42	GLG1	
Q5STB1	LST1	
H0YNE8	APBA2	
F5H1Y4	GOPC	
J3QQH7	HYOU1	
B4DVF8	HNRNPL	
H0Y5R9		
J3KR24	IARS1	IARS
A0A0B4J236	MVK	
U3KQ94	ACYP2	
C9JNW5	RPL24	
F6TC96	BAG6	
M0QX49	PNKP	
M0QXG4	PPP2R1A	
A0A590UJX8	ADGRL4	
M0R168	ZNF780B	
K7EQ86	KIAA0100	
M0R3B6	KANSL3	
A0A2R8Y4Q6	FAM122C	
A2AB20	KIFC1	
A0A024R0K5	CEACAM5	
D3VVH9	ATXN3	
B7Z326	SLAIN1	
A0A3B3ISJ6	PDE10A	PDE10A19
